News Name,Unnamed: 0,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,News Name Suffix
baconsrebellion.com,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.kxly.com,5,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.naij.com,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
sawatdeenetwork.com,5,5,5,5,5,5,4,4,4,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
canadafreepress.com,5,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
whmi.com,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.nnettle.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.westender.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.liputan6.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
en.as.com,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
coinrevolution.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,3,3,3,0,3,3,3,4,4,4,4,4,4
929nin.com,4,4,4,4,4,4,4,4,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.omaha.com,4,4,4,4,4,4,3,3,0,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4
boffosocko.com,4,4,4,4,4,4,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4
cosmosmagazine.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.northbaybusinessjournal.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.westword.com,4,4,4,4,4,4,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.newyorker.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.nrn.com,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.windowscentral.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.nhbr.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4
cookevillesnewstalk.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.exchangewire.com,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
cornellsun.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.howtogeek.com,4,4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,4,4,1,4,4,4,4,4,4,4,4,4
coinpedia.wordpress.com,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
1049theedge.com,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.nakedcapitalism.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
catallaxyfiles.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.edgemedianetwork.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
es.noticias.yahoo.com,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
cbs2iowa.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
cbsaustin.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.mypalmbeachpost.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.newstalk.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
zennie62blog.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
eurweb.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
zwnews.com,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.eastoregonian.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.eastidahonews.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.morningticker.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
enterpriseapps.itbusinessnet.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.electronicsweekly.com,4,4,4,4,4,4,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.mining-journal.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.mineweb.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.military.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.nayaindia.com,4,4,4,4,4,4,4,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
english.newstracklive.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.netimperative.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.newmilfordspectrum.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
blogs.voanews.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
cnnespanol.cnn.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.news24xx.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.wsvn.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.worth.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.worldcrunch.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.newsbytesapp.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.newsroompanama.com,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
blueandgreentomorrow.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.ksdk.com,4,4,4,4,4,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.ladysmithchronicle.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.itprotoday.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.thequint.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
dotnews.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.silverseek.com,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.intergameonline.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.sigmalive.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.theshillongtimes.com,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,4,4
banglamirrornews.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.inticweb.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
durangoherald.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.sheltonherald.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.sgtreport.com,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.sapeople.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.saltwire.com,4,4,4,4,4,4,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.sabguru.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bhcourier.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.thetelegram.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.theuknews.com,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.gqindia.com,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.insidephilanthropy.com,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.grandforksherald.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.thedomains.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.technewstoday.com,4,4,4,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,4,3,3,3,1,3,3,3,4,4,4,4,4,4
www.tbnewswatch.com,4,4,4,4,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.theceomagazine.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
developingtelecoms.com,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.ilsole24ore.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
diepresse.com,4,4,4,4,4,4,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
arizonadailyindependent.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.sunnewsonline.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.sj-r.com,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
www.india-briefing.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4
apexbeats.com,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
ap.stripes.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.thenewstribe.com,4,4,4,4,4,4,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.smsfadviser.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.smartrailworld.com,4,4,4,4,4,4,2,2,0,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.smarteranalyst.com,4,4,4,4,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4
www.reportsafrique.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.tmj4.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.wboc.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.tmz.com,4,4,4,4,4,4,4,4,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.pfhub.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
elintransigente.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,4,2,2,2,1,2,2,2,4,4,4,4,4,4
www.fnarena.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.kswo.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
emerging-europe.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
advanced-television.com,4,4,4,4,4,4,3,3,0,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.vermontbiz.com,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,4,4,4,4
blogs.barrons.com,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,3,3,3,0,3,3,3,4,4,4,4,4,4
www.kwtx.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.kxlf.com,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,4,2,2,2,0,2,2,2,4,4,4,4,4,4
www.kxxv.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.pasadenastarnews.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.kyforward.com,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.paducahsun.com,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.orrazz.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.washingtoncitypaper.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.wbap.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,4,2,2,2,0,2,2,2,4,4,4,4,4,4
www.pittsburghstar.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,4,4,4,4,4,4
www.tennesseedaily.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.ubergizmo.com,4,4,4,4,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,3,3,3,1,3,3,3,4,4,4,4,4,4
crn.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.jcnnewswire.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.total-croatia-news.com,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.josic.com,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.kabc.com,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
eaworldview.com,4,4,4,4,4,4,3,3,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.prweek.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.providencejournal.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.prestigeonline.com,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.kltv.com,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.khmertimeskh.com,4,4,4,4,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.kkoh.com,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.fox34.com,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.postandcourier.com,4,4,4,4,4,4,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.fox13news.com,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.fortworthbusiness.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
www.tubefilter.com,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,3,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.duluthnewstribune.com,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
kxic.iheart.com,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,0,2,2,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4
kbzk.com,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
www.clarin.com,4,4,4,4,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4
www.businessfinancenews.com,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
