News Name,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,URL Preprocessed,Len,Language,Count
www.elpais.com.uy,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.digitallook.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
al-ain.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.mensxp.com,5,5,5,5,5,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,5,5,5,1,5,5,5,5,5,5,5,5,5
appleinsider.com,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
polit.ru,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.graphic.com.gh,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,4,4,4,1,4,4,4,5,5,5,5,5,5
www.jurist.org,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.wind-watch.org,5,5,5,5,5,3,3,3,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
stupiddope.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.gq.com.au,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.arkansasbusiness.com,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.wabe.org,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
pragativadi.com,5,5,5,5,5,4,4,4,0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
www.gq-magazine.co.uk,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.newstracklive.com,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
meaww.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.einnews.com,5,5,5,5,5,5,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.greenpeace.org,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
outandaboutnashville.com,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.greentechmedia.com,5,5,5,5,5,4,4,0,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.nbcwashington.com,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.gtlaw.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
disinfo.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.spectator.co.uk,5,5,5,5,5,4,4,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.itp.net,5,5,5,5,5,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5
emsnews.wordpress.com,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.pinknews.co.uk,5,5,5,5,5,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.australiantimes.co.uk,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.australiannationalreview.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.finchannel.com,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.australianbankingfinance.com,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.newsru.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.compsmag.com,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.rantonuk.org.uk,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
toinformistoinfluence.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.autoevolution.com,5,5,5,5,5,5,5,0,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5
www.cio.co.nz,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.quicknews-africa.net,5,5,5,5,5,3,3,1,2,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
geographical.co.uk,5,5,5,5,5,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.japansubculture.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.luxuo.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
neworleanscitybusiness.com,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.carlyleobserver.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.wsiltv.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
news.asiaone.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
news.blogs.nytimes.com,5,5,5,5,5,3,3,0,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.btcccrazy.co.uk,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
nigerianobservernews.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
mynewsla.com,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.brusselstimes.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
news.filehippo.com,5,5,5,5,5,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.cato.org,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
theafricom.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
www.treehugger.com,5,5,5,5,5,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
cities-today.com,5,5,5,5,5,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
coinnewspress.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.eyeontaiwan.com,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
latina-press.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.ibn-tv.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
leamingtonobserver.co.uk,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
lawstreetmedia.com,5,5,5,5,5,4,4,0,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.cambridge-news.co.uk,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.businessworld.ie,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.rollcall.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.thespec.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,4,4,4,0,4,4,4,5,5,5,5,5,5
www.lopinion.fr,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.icirnigeria.org,5,5,5,5,5,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.capacitymedia.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
www.local10.com,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,4,4,4,1,4,4,4,5,5,5,5,5,5
global.markets.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.news957.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
guardianlv.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.europesun.com,5,5,5,5,5,4,4,4,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
cnnphilippines.com:443,5,5,5,5,5,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.macrumors.com,5,5,5,5,5,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.sloveniatimes.com,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
news.mb.com.ph,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.tax-news.com,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
krvn.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.herald.ng,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,2,2,2,0,2,2,2,5,2,2,2,0,2,2,2,5,5,5,5,5,5
www.bjpenn.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
newsbusters.org,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.tudocelular.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
forimmediaterelease.net,5,5,5,5,5,4,4,1,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
chicagotonight.wttw.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
futurism.com,5,5,5,5,5,5,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
thepaypers.com,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
newsok.com,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.newsletter.co.uk,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
newsspaceflight.com,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.bisnow.com,5,5,5,5,5,3,3,1,2,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
newsweekpakistan.com,5,5,5,5,5,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,5,5,5,1,5,5,5,5,5,5,5,5,5
wxxv25.com,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.tasnimnews.com,5,5,5,5,5,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,3,3,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.chinafile.com,5,5,5,5,5,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.techcentral.ie,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
multichannelmerchant.com,5,5,5,5,5,4,4,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.punjabkesari.in,5,5,5,5,5,3,3,3,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
heavy.com,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
billsinsider.com,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
www.imore.com,5,5,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.impactlab.net,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,4,4,4,1,4,4,4,5,5,5,5,5,5
www.fifetoday.co.uk,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.hltv.org,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,4,4,4,2,4,4,4,5,5,5,5,5,5
www.thestarphoenix.com,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
news.topwirenews.com,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
news.trust.org:443,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.so-co-it.com,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.blueprint.ng,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,4,4,4,2,4,4,4,5,5,5,5,5,5
www.establishmentpost.com,5,5,5,5,5,3,3,3,0,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,3,3,3,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.chicagobusiness.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
einvestidor.estadao.com.br,5,5,5,5,5,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.fleetwoodtoday.co.uk,5,5,5,5,5,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.abs-cbnnews.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
regator.com,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,2,2,2,0,2,2,2,5,2,2,2,0,2,2,2,5,5,5,5,5,5
www.dailytargum.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
dailykashmirimages.com,5,5,5,5,5,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,0,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.vicnews.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5
uk.markets.com,5,5,5,5,5,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
registerguard.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.rbth.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.thinkgeoenergy.com,5,5,5,5,5,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
uk.investing.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,4,4,4,1,4,4,4,5,5,5,5,5,5
lostcoastoutpost.com,5,5,5,5,5,4,4,3,1,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,0,5,5,5,5,5,5,5,5,5
sawatdeenetwork.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.adn.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.adnkronos.com,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
dailymontanan.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5
www.2-spyware.com,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
wild955.iheart.com,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.internationallawoffice.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,1,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.iomtoday.co.im,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.wlec.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
en.prothom-alo.com,5,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5
www.denverpost.com,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
iphonefresh.com,5,5,5,5,5,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,3,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.startupticker.ch,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.nextbigfuture.com,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
m.philstar.com,5,5,5,5,5,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
entrackr.com,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
www.theneonnettle.com,5,5,5,5,5,4,4,1,2,5,5,5,5,5,5,5,5,5,5,5,3,3,3,0,3,3,3,5,4,4,4,0,4,4,4,5,5,5,5,5,5
www.abnnewswire.net,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
finans.dk,5,5,5,5,5,4,4,3,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,4,4,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5
jakartaglobe.id,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5
www.zmescience.com,5,5,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5
usfunds.com,5,5,5,5,5,5,5,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
www.dailyme.com,5,5,5,5,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,4,5,5,5,5,2,5,5,5,5,5,5,5,5,5
